"","date","shanghai_temp","nantong_temp"
"229",2005-08-17,27.560022354126,27.529993057251
"230",2005-08-18,26.279993057251,23.8799991607666
"231",2005-08-19,25.3299808502197,21.4300174713135
"232",2005-08-20,24.560022354126,22.529993057251
"233",2005-08-21,25.3299808502197,23.3799991607666
"234",2005-08-22,26.279993057251,23.5799808502197
"235",2005-08-23,26.0799808502197,24.1000003814697
"236",2005-08-24,25.6800174713135,22.6299991607666
"237",2005-08-25,24.3799991607666,21.9800052642822
"238",2005-08-26,25.4300174713135,22.6800174713135
"239",2005-08-27,25.3500003814697,23.310022354126
"240",2005-08-28,25.6000003814697,23.7000064849854
"241",2005-08-29,26.3999881744385,24.9300174713135
"242",2005-08-30,26.4800052642822,24.2300052642822
"243",2005-08-31,26.8799991607666,24.1499881744385
"244",2005-09-01,27.7500247955322,25.9800052642822
"245",2005-09-02,27.060022354126,25.3500003814697
"246",2005-09-03,26.4300174713135,22.3999881744385
"247",2005-09-04,26.4300174713135,22.2000064849854
"248",2005-09-05,25.310022354126,21.7600040435791
"249",2005-09-06,23.6299991607666,21.029993057251
"250",2005-09-07,24.2000064849854,23.0799808502197
"251",2005-09-08,24.560022354126,23.5799808502197
"252",2005-09-09,24.8799991607666,24.050012588501
"253",2005-09-10,25.5000247955322,22.9300174713135
"254",2005-09-11,27.0000247955322,24.2300052642822
"255",2005-09-12,27.1000003814697,25.029993057251
"256",2005-09-13,26.4500064849854,24.2600040435791
"257",2005-09-14,25.3500003814697,23.4300174713135
"258",2005-09-15,25.5799808502197,24.0799808502197
"259",2005-09-16,26.6800174713135,26.1499881744385
"260",2005-09-17,27.1299991607666,25.779993057251
"261",2005-09-18,26.8799991607666,24.5799808502197
"262",2005-09-19,27.3999881744385,26.3500003814697
"263",2005-09-20,27.4500064849854,26.7300052642822
"264",2005-09-21,25.9500064849854,22.7300052642822
"265",2005-09-22,24.1499881744385,18.8999881744385
"266",2005-09-23,23.6499881744385,19.2000064849854
"267",2005-09-24,23.6000003814697,19.3500003814697
"268",2005-09-25,24.9300174713135,20.3500003814697
"269",2005-09-26,24.8299808502197,21.6800174713135
"270",2005-09-27,24.779993057251,22.060022354126
"271",2005-09-28,25.0100040435791,22.7000064849854
"272",2005-09-29,25.529993057251,24.529993057251
"273",2005-09-30,26.1499881744385,24.9300174713135
"274",2005-10-01,26.060022354126,22.060022354126
"275",2005-10-02,25.3500003814697,19.3299808502197
"276",2005-10-03,24.1000003814697,17.0000247955322
"277",2005-10-04,22.7000064849854,15.9300174713135
"278",2005-10-05,22.6000003814697,17.3799991607666
"279",2005-10-06,24.0000247955322,19.9800052642822
"280",2005-10-07,23.050012588501,18.4500064849854
"281",2005-10-08,20.9500064849854,17.8299808502197
"282",2005-10-09,21.4300174713135,17.7600040435791
"283",2005-10-10,22.060022354126,17.5799808502197
"284",2005-10-11,21.8999881744385,17.6000003814697
"285",2005-10-12,22.7300052642822,18.3500003814697
"286",2005-10-13,23.2300052642822,19.3500003814697
"287",2005-10-14,21.050012588501,17.3799991607666
"288",2005-10-15,19.4800052642822,17.9800052642822
"289",2005-10-16,19.529993057251,18.7000064849854
"290",2005-10-17,20.7600040435791,18.5799808502197
"291",2005-10-18,20.9300174713135,17.4500064849854
"292",2005-10-19,20.8999881744385,17.4300174713135
"293",2005-10-20,21.6800174713135,18.4300174713135
"294",2005-10-21,19.2500247955322,13.8299808502197
"295",2005-10-22,16.0799808502197,11.0799808502197
"296",2005-10-23,16.3500003814697,12.8999881744385
"297",2005-10-24,18.1000003814697,15.2500247955322
"298",2005-10-25,19.300012588501,16.1000003814697
"299",2005-10-26,19.6499881744385,16.7300052642822
"300",2005-10-27,21.1000003814697,18.5000247955322
"301",2005-10-28,18.6000003814697,14.9500064849854
"302",2005-10-29,16.300012588501,13.4300174713135
"303",2005-10-30,15.8799991607666,14.2300052642822
"304",2005-10-31,16.2000064849854,12.800012588501
"305",2005-11-01,18.1000003814697,15.2300052642822
"306",2005-11-02,21.0000247955322,18.2300052642822
"307",2005-11-03,21.6499881744385,19.0799808502197
"308",2005-11-04,22.0100040435791,20.300012588501
"309",2005-11-05,22.9300174713135,20.5000247955322
"310",2005-11-06,19.7000064849854,15.529993057251
"311",2005-11-07,19.0000247955322,16.4300174713135
"312",2005-11-08,20.6499881744385,15.8799991607666
"313",2005-11-09,19.9800052642822,17.3799991607666
"314",2005-11-10,20.1800174713135,17.5799808502197
"315",2005-11-11,20.029993057251,16.1000003814697
"316",2005-11-12,20.3999881744385,16.5000247955322
"317",2005-11-13,19.7300052642822,16.050012588501
"318",2005-11-14,16.7000064849854,9.98000526428223
"319",2005-11-15,13.9500064849854,9.32998085021973
"320",2005-11-16,13.6499881744385,9.02999305725098
"321",2005-11-17,14.1299991607666,9.64998817443848
"322",2005-11-18,14.9800052642822,10.7600040435791
"323",2005-11-19,13.7300052642822,9.80001258850098
"324",2005-11-20,13.300012588501,10.3799991607666
"325",2005-11-21,13.4500064849854,10.8999881744385
"326",2005-11-22,14.1299991607666,11.3299808502197
"327",2005-11-23,14.6000003814697,11.300012588501
"328",2005-11-24,13.6800174713135,10.6299991607666
"329",2005-11-25,13.5000247955322,10.8500003814697
"330",2005-11-26,15.6800174713135,12.5100040435791
"331",2005-11-27,16.8799991607666,12.2300052642822
"332",2005-11-28,16.3799991607666,10.4800052642822
"333",2005-11-29,11.7000064849854,7.77999258041382
"334",2005-11-30,13.1499881744385,9.45000648498535
"335",2005-12-01,15.529993057251,11.3299808502197
"336",2005-12-02,12.8999881744385,8.23000526428223
"337",2005-12-03,11.6299991607666,7.07998037338257
"338",2005-12-04,5.05001211166382,-2.17001962661743
"339",2005-12-05,4.87999868392944,-2.47000741958618
"340",2005-12-06,7.34999990463257,0.0500122085213661
"341",2005-12-07,6.37999868392944,1.39998781681061
"342",2005-12-08,8.68001747131348,2.80001211166382
"343",2005-12-09,12.7500247955322,7.55001211166382
"344",2005-12-10,13.4300174713135,7.52999258041382
"345",2005-12-11,7.26000356674194,0.180017083883286
"346",2005-12-12,5.18001699447632,-0.850012183189392
"347",2005-12-13,4.75002431869507,-1.24997556209564
"348",2005-12-14,4.89998769760132,-1.22000730037689
"349",2005-12-15,5.27999258041382,-0.819982886314392
"350",2005-12-16,6.43001699447632,1.05001223087311
"351",2005-12-17,5.30001211166382,-1.06998288631439
"352",2005-12-18,5.14998769760132,-0.970007300376892
"353",2005-12-19,8.1299991607666,2.12999868392944
"354",2005-12-20,9.20000648498535,3.18001699447632
"355",2005-12-21,3.62999868392944,-3.65000009536743
"356",2005-12-22,3.93001699447632,0.200006097555161
"357",2005-12-23,10.3500003814697,5.77999258041382
"358",2005-12-24,9.52999305725098,5.07998037338257
"359",2005-12-25,10.6000003814697,6.18001699447632
"360",2005-12-26,7.87999868392944,3.12999868392944
"361",2005-12-27,7.80001211166382,4.05001211166382
"362",2005-12-28,9.15999794006348,5.39998769760132
"363",2005-12-29,11.050012588501,6.37999868392944
"364",2005-12-30,11.5799808502197,7.05001211166382
"365",2005-12-31,10.1000003814697,6.25002431869507
"366",2006-01-01,9.71999549865723,4.95000600814819
"367",2006-01-02,7.55001211166382,3.30001211166382
"368",2006-01-03,9.10000038146973,4.48000478744507
"369",2006-01-04,8.18001747131348,0.629998803138733
"370",2006-01-05,3.34999990463257,-3.67001962661743
"371",2006-01-06,1.51000368595123,-4.34000253677368
"372",2006-01-07,3.01000356674194,-2.40000009536743
"373",2006-01-08,5.12999868392944,-1.01999509334564
"374",2006-01-09,6.25002431869507,1.35000002384186
"375",2006-01-10,8.20000648498535,4.02999258041382
"376",2006-01-11,12.529993057251,7.57998037338257
"377",2006-01-12,14.050012588501,9.70000648498535
"378",2006-01-13,8.14998817443848,3.45000600814819
"379",2006-01-14,6.95000600814819,3.55001211166382
"380",2006-01-15,7.02999258041382,4.18001699447632
"381",2006-01-16,8.7600040435791,3.64998769760132
"382",2006-01-17,10.029993057251,4.57998037338257
"383",2006-01-18,9.77999305725098,3.32998037338257
"384",2006-01-19,9.68001747131348,2.77999258041382
"385",2006-01-20,9.3799991607666,2.62999868392944
"386",2006-01-21,5.73000478744507,0.500024437904358
"387",2006-01-22,5.48000478744507,0.879998803138733
"388",2006-01-23,4.80001211166382,0.100000001490116
"389",2006-01-24,5.93001699447632,1.57998049259186
"390",2006-01-25,6.15999746322632,3.73000478744507
"391",2006-01-26,6.34999990463257,5.34999990463257
"392",2006-01-27,6.73000478744507,4.70000600814819
"393",2006-01-28,10.029993057251,5.75002431869507
"394",2006-01-29,13.529993057251,8.14998817443848
"395",2006-01-30,13.2000064849854,5.84999990463257
"396",2006-01-31,7.98000478744507,2.76000356674194
"397",2006-02-01,5.87999868392944,2.00002431869507
"398",2006-02-02,7.84999990463257,3.02999258041382
"399",2006-02-03,3.32998037338257,-3.15000009536743
"400",2006-02-04,2.32998037338257,-3.26999521255493
"401",2006-02-05,7.82998037338257,0.829980492591858
"402",2006-02-06,6.20000600814819,1.00002443790436
"403",2006-02-07,5.73000478744507,-1.51999509334564
